dataset,model,rep,method,level,selected_frac_of_window,realised_recall,has_recall_lower_bound
nsl_kdd_v2,xgb_5class_cw,7,fixed_risk_crc,0.05,0.2947125621007807,0.5026545908806995,False
nsl_kdd_v2,xgb_5class_cw,7,dual_threshold_deferral,0.05,0.29506742370475514,0.5032792004996877,False
nsl_kdd_v2,xgb_5class_cw,7,fixed_risk_crc,0.1,0.28078424414478353,0.4787632729544035,False
nsl_kdd_v2,xgb_5class_cw,7,dual_threshold_deferral,0.1,0.28078424414478353,0.4787632729544035,False
nsl_kdd_v2,xgb_5class_cw,7,fixed_risk_crc,0.2,0.21398154719659332,0.36570893191755155,False
nsl_kdd_v2,xgb_5class_cw,7,dual_threshold_deferral,0.2,0.21398154719659332,0.36570893191755155,False
nsl_kdd_v2,xgb_5class_cw,7,conformal_selection_fdr,0.05,0.5348651525904897,0.8778888194878202,False
nsl_kdd_v2,xgb_5class_cw,7,conformal_selection_fdr,0.1,0.5620120652945352,0.9013116801998751,False
nsl_kdd_v2,xgb_5class_cw,7,conformal_selection_fdr,0.2,0.5893364088005678,0.9286383510306059,False
nsl_kdd_v2,xgb_5class_cw,8,fixed_risk_crc,0.05,0.2934705464868701,0.5014066895904971,False
nsl_kdd_v2,xgb_5class_cw,8,dual_threshold_deferral,0.05,0.2934705464868701,0.5014066895904971,False
nsl_kdd_v2,xgb_5class_cw,8,fixed_risk_crc,0.1,0.27865507452093685,0.4759299781181619,False
nsl_kdd_v2,xgb_5class_cw,8,dual_threshold_deferral,0.1,0.2788325053229241,0.47624257580493906,False
nsl_kdd_v2,xgb_5class_cw,8,fixed_risk_crc,0.2,0.21202980837473384,0.36323851203501095,False
nsl_kdd_v2,xgb_5class_cw,8,dual_threshold_deferral,0.2,0.21202980837473384,0.36323851203501095,False
nsl_kdd_v2,xgb_5class_cw,8,conformal_selection_fdr,0.05,0.5282114975159687,0.8702719599874961,False
nsl_kdd_v2,xgb_5class_cw,8,conformal_selection_fdr,0.1,0.5601490418736693,0.899030947170991,False
nsl_kdd_v2,xgb_5class_cw,8,conformal_selection_fdr,0.2,0.5872959545777147,0.9263832447639887,False
nsl_kdd_v2,xgb_5class_cw,9,fixed_risk_crc,0.05,0.29559971611071684,0.5045284197376639,False
nsl_kdd_v2,xgb_5class_cw,9,dual_threshold_deferral,0.05,0.29577714691270407,0.504840724547158,False
nsl_kdd_v2,xgb_5class_cw,9,fixed_risk_crc,0.1,0.28069552874378995,0.4795440349781387,False
nsl_kdd_v2,xgb_5class_cw,9,dual_threshold_deferral,0.1,0.28069552874378995,0.4795440349781387,False
nsl_kdd_v2,xgb_5class_cw,9,fixed_risk_crc,0.2,0.20972320794889993,0.35821361648969396,False
nsl_kdd_v2,xgb_5class_cw,9,dual_threshold_deferral,0.2,0.2102555003548616,0.3591505309181761,False
nsl_kdd_v2,xgb_5class_cw,9,conformal_selection_fdr,0.05,0.5401880766501065,0.881792629606496,False
nsl_kdd_v2,xgb_5class_cw,9,conformal_selection_fdr,0.1,0.5633427963094393,0.9041224234853217,False
nsl_kdd_v2,xgb_5class_cw,9,conformal_selection_fdr,0.2,0.5896025550035486,0.929419113054341,False
nsl_kdd_v2,xgb_5class_cw,10,fixed_risk_crc,0.05,0.2872604684173172,0.4897990967139075,False
nsl_kdd_v2,xgb_5class_cw,10,dual_threshold_deferral,0.05,0.2872604684173172,0.4897990967139075,False
nsl_kdd_v2,xgb_5class_cw,10,fixed_risk_crc,0.1,0.27226756564939675,0.46472512069771066,False
nsl_kdd_v2,xgb_5class_cw,10,dual_threshold_deferral,0.1,0.272444996451384,0.4650365986606448,False
nsl_kdd_v2,xgb_5class_cw,10,fixed_risk_crc,0.2,0.20679559971611072,0.35290453200436067,False
nsl_kdd_v2,xgb_5class_cw,10,dual_threshold_deferral,0.2,0.20679559971611072,0.35290453200436067,False
nsl_kdd_v2,xgb_5class_cw,10,conformal_selection_fdr,0.05,0.5322036905606813,0.8741629029746145,False
nsl_kdd_v2,xgb_5class_cw,10,conformal_selection_fdr,0.1,0.5598828956706884,0.8992368789908114,False
nsl_kdd_v2,xgb_5class_cw,10,conformal_selection_fdr,0.2,0.5862313697657914,0.926179722784613,False
nsl_kdd_v2,xgb_5class_cw,11,fixed_risk_crc,0.05,0.2895670688431512,0.4964694806213714,False
nsl_kdd_v2,xgb_5class_cw,11,dual_threshold_deferral,0.05,0.2896557842441448,0.4966263925937549,False
nsl_kdd_v2,xgb_5class_cw,11,fixed_risk_crc,0.1,0.27670333569907735,0.4746587164600659,False
nsl_kdd_v2,xgb_5class_cw,11,dual_threshold_deferral,0.1,0.27723562810503904,0.47560018829436684,False
nsl_kdd_v2,xgb_5class_cw,11,fixed_risk_crc,0.2,0.21061036195883606,0.3624666562058685,False
nsl_kdd_v2,xgb_5class_cw,11,dual_threshold_deferral,0.2,0.21061036195883606,0.3624666562058685,False
nsl_kdd_v2,xgb_5class_cw,11,conformal_selection_fdr,0.05,0.5329134137686302,0.8787070453475601,False
nsl_kdd_v2,xgb_5class_cw,11,conformal_selection_fdr,0.1,0.5594393186657204,0.9024007531774675,False
nsl_kdd_v2,xgb_5class_cw,11,conformal_selection_fdr,0.2,0.5876508161816891,0.9301741722893456,False
nsl_kdd_v2,xgb_5class_cw,12,fixed_risk_crc,0.05,0.2922285308729595,0.4984394506866417,False
nsl_kdd_v2,xgb_5class_cw,12,dual_threshold_deferral,0.05,0.29231724627395317,0.49859550561797755,False
nsl_kdd_v2,xgb_5class_cw,12,fixed_risk_crc,0.1,0.27723562810503904,0.4731585518102372,False
nsl_kdd_v2,xgb_5class_cw,12,dual_threshold_deferral,0.1,0.27723562810503904,0.4731585518102372,False
nsl_kdd_v2,xgb_5class_cw,12,fixed_risk_crc,0.2,0.21069907735982968,0.36064294631710364,False
nsl_kdd_v2,xgb_5class_cw,12,dual_threshold_deferral,0.2,0.21069907735982968,0.36064294631710364,False
nsl_kdd_v2,xgb_5class_cw,12,conformal_selection_fdr,0.05,0.5309616749467707,0.8723470661672909,False
nsl_kdd_v2,xgb_5class_cw,12,conformal_selection_fdr,0.1,0.5616572036905607,0.8993445692883895,False
nsl_kdd_v2,xgb_5class_cw,12,conformal_selection_fdr,0.2,0.5896025550035486,0.9285268414481898,False
nsl_kdd_v2,xgb_5class_cw,13,fixed_risk_crc,0.05,0.2922285308729595,0.49921801689083517,False
nsl_kdd_v2,xgb_5class_cw,13,dual_threshold_deferral,0.05,0.2922285308729595,0.49921801689083517,False
nsl_kdd_v2,xgb_5class_cw,13,fixed_risk_crc,0.1,0.27963094393186655,0.4776352830778855,False
nsl_kdd_v2,xgb_5class_cw,13,dual_threshold_deferral,0.1,0.27963094393186655,0.4776352830778855,False
nsl_kdd_v2,xgb_5class_cw,13,fixed_risk_crc,0.2,0.2137154009936125,0.3656553018454801,False
nsl_kdd_v2,xgb_5class_cw,13,dual_threshold_deferral,0.2,0.2137154009936125,0.3656553018454801,False
nsl_kdd_v2,xgb_5class_cw,13,conformal_selection_fdr,0.05,0.5393009226401704,0.8814513606506099,False
nsl_kdd_v2,xgb_5class_cw,13,conformal_selection_fdr,0.1,0.5637863733144074,0.9047544573037223,False
nsl_kdd_v2,xgb_5class_cw,13,conformal_selection_fdr,0.2,0.5894251242015613,0.9304035032843291,False
nsl_kdd_v2,xgb_5class_cw,14,fixed_risk_crc,0.05,0.29648687012065295,0.5043491767629699,False
nsl_kdd_v2,xgb_5class_cw,14,dual_threshold_deferral,0.05,0.29657558552164653,0.5045045045045045,False
nsl_kdd_v2,xgb_5class_cw,14,fixed_risk_crc,0.1,0.2814939673527324,0.4790307548928239,False
nsl_kdd_v2,xgb_5class_cw,14,dual_threshold_deferral,0.1,0.2814939673527324,0.4790307548928239,False
nsl_kdd_v2,xgb_5class_cw,14,fixed_risk_crc,0.2,0.21415897799858055,0.3650201926063995,False
nsl_kdd_v2,xgb_5class_cw,14,dual_threshold_deferral,0.2,0.21415897799858055,0.3650201926063995,False
nsl_kdd_v2,xgb_5class_cw,14,conformal_selection_fdr,0.05,0.5443577004968062,0.8819509164336751,False
nsl_kdd_v2,xgb_5class_cw,14,conformal_selection_fdr,0.1,0.5648509581263307,0.9029201615408512,False
nsl_kdd_v2,xgb_5class_cw,14,conformal_selection_fdr,0.2,0.5899574166075231,0.9273066169617894,False
nsl_kdd_v2,xgb_5class_cw,15,fixed_risk_crc,0.05,0.2974627395315827,0.5064430988976867,False
nsl_kdd_v2,xgb_5class_cw,15,dual_threshold_deferral,0.05,0.2974627395315827,0.5064430988976867,False
nsl_kdd_v2,xgb_5class_cw,15,fixed_risk_crc,0.1,0.2826472675656494,0.4812917248874398,False
nsl_kdd_v2,xgb_5class_cw,15,dual_threshold_deferral,0.1,0.28282469836763663,0.4816022356776898,False
nsl_kdd_v2,xgb_5class_cw,15,fixed_risk_crc,0.2,0.2130056777856636,0.3631423691973296,False
nsl_kdd_v2,xgb_5class_cw,15,dual_threshold_deferral,0.2,0.2130056777856636,0.3631423691973296,False
nsl_kdd_v2,xgb_5class_cw,15,conformal_selection_fdr,0.05,0.5369943222143364,0.8747088961341407,False
nsl_kdd_v2,xgb_5class_cw,15,conformal_selection_fdr,0.1,0.5676011355571328,0.9014128240956373,False
nsl_kdd_v2,xgb_5class_cw,15,conformal_selection_fdr,0.2,0.5933286018452804,0.9290482844278839,False
nsl_kdd_v2,xgb_5class_cw,16,fixed_risk_crc,0.05,0.2891234918381831,0.4925070246643771,False
nsl_kdd_v2,xgb_5class_cw,16,dual_threshold_deferral,0.05,0.2891234918381831,0.4925070246643771,False
nsl_kdd_v2,xgb_5class_cw,16,fixed_risk_crc,0.1,0.2748403122782115,0.46815485482360286,False
nsl_kdd_v2,xgb_5class_cw,16,dual_threshold_deferral,0.1,0.2750177430801987,0.4684670621292538,False
nsl_kdd_v2,xgb_5class_cw,16,fixed_risk_crc,0.2,0.2087473385379702,0.356072432094911,False
nsl_kdd_v2,xgb_5class_cw,16,dual_threshold_deferral,0.2,0.20883605393896382,0.356072432094911,False
nsl_kdd_v2,xgb_5class_cw,16,conformal_selection_fdr,0.05,0.5282114975159687,0.8676241024039962,False
nsl_kdd_v2,xgb_5class_cw,16,conformal_selection_fdr,0.1,0.5587295954577715,0.8955666562597565,False
nsl_kdd_v2,xgb_5class_cw,16,conformal_selection_fdr,0.2,0.5862313697657914,0.924914142990946,False
nsl_kdd_v2,xgb_5class_cw,17,fixed_risk_crc,0.05,0.29178495386799147,0.4967197750702905,False
nsl_kdd_v2,xgb_5class_cw,17,dual_threshold_deferral,0.05,0.2918736692689851,0.4968759762574196,False
nsl_kdd_v2,xgb_5class_cw,17,fixed_risk_crc,0.1,0.2790986515259049,0.47485160887222744,False
nsl_kdd_v2,xgb_5class_cw,17,dual_threshold_deferral,0.1,0.2790986515259049,0.47485160887222744,False
nsl_kdd_v2,xgb_5class_cw,17,fixed_risk_crc,0.2,0.21185237757274664,0.3611371446422993,False
nsl_kdd_v2,xgb_5class_cw,17,dual_threshold_deferral,0.2,0.21185237757274664,0.3611371446422993,False
nsl_kdd_v2,xgb_5class_cw,17,conformal_selection_fdr,0.05,0.5380589070262598,0.8784754764136208,False
nsl_kdd_v2,xgb_5class_cw,17,conformal_selection_fdr,0.1,0.5632540809084458,0.901124648547329,False
nsl_kdd_v2,xgb_5class_cw,17,conformal_selection_fdr,0.2,0.59111071682044,0.9283036551077788,False
nsl_kdd_v2,xgb_5class_cw,18,fixed_risk_crc,0.05,0.29098651525904895,0.49914316871786885,False
nsl_kdd_v2,xgb_5class_cw,18,dual_threshold_deferral,0.05,0.2911639460610362,0.4994547437295529,False
nsl_kdd_v2,xgb_5class_cw,18,fixed_risk_crc,0.1,0.2771469127040454,0.47530768032403803,False
nsl_kdd_v2,xgb_5class_cw,18,dual_threshold_deferral,0.1,0.2771469127040454,0.47530768032403803,False
nsl_kdd_v2,xgb_5class_cw,18,fixed_risk_crc,0.2,0.20919091554293825,0.3594017759775666,False
nsl_kdd_v2,xgb_5class_cw,18,dual_threshold_deferral,0.2,0.20919091554293825,0.3594017759775666,False
nsl_kdd_v2,xgb_5class_cw,18,conformal_selection_fdr,0.05,0.5237757274662882,0.8629069948590123,False
nsl_kdd_v2,xgb_5class_cw,18,conformal_selection_fdr,0.1,0.5581085876508162,0.8946876460507868,False
nsl_kdd_v2,xgb_5class_cw,18,conformal_selection_fdr,0.2,0.5880943931866572,0.9253777847016669,False
nsl_kdd_v2,xgb_5class_cw,19,fixed_risk_crc,0.05,0.2931156848828957,0.4994532104358694,False
nsl_kdd_v2,xgb_5class_cw,19,dual_threshold_deferral,0.05,0.2931156848828957,0.4994532104358694,False
nsl_kdd_v2,xgb_5class_cw,19,fixed_risk_crc,0.1,0.2775904897090135,0.472582408998594,False
nsl_kdd_v2,xgb_5class_cw,19,dual_threshold_deferral,0.1,0.2775904897090135,0.472582408998594,False
nsl_kdd_v2,xgb_5class_cw,19,fixed_risk_crc,0.2,0.21273953158268274,0.36275581940321827,False
nsl_kdd_v2,xgb_5class_cw,19,dual_threshold_deferral,0.2,0.21273953158268274,0.36275581940321827,False
nsl_kdd_v2,xgb_5class_cw,19,conformal_selection_fdr,0.05,0.5340667139815471,0.8737697234807061,False
nsl_kdd_v2,xgb_5class_cw,19,conformal_selection_fdr,0.1,0.5620120652945352,0.8978284643024528,False
nsl_kdd_v2,xgb_5class_cw,19,conformal_selection_fdr,0.2,0.5882718239886444,0.9242305889704734,False
nsl_kdd_v2,dnn_5class_cw,0,fixed_risk_crc,0.05,0.2978176011355571,0.5136868449867042,False
nsl_kdd_v2,dnn_5class_cw,0,dual_threshold_deferral,0.05,0.29799503193754434,0.5138432660722665,False
nsl_kdd_v2,dnn_5class_cw,0,fixed_risk_crc,0.1,0.28424414478353444,0.4947598936336618,False
nsl_kdd_v2,dnn_5class_cw,0,dual_threshold_deferral,0.1,0.28424414478353444,0.4947598936336618,False
nsl_kdd_v2,dnn_5class_cw,0,fixed_risk_crc,0.2,0.24334634492547907,0.4239011418739246,False
nsl_kdd_v2,dnn_5class_cw,0,dual_threshold_deferral,0.2,0.24334634492547907,0.4239011418739246,False
nsl_kdd_v2,dnn_5class_cw,0,conformal_selection_fdr,0.05,0.4324875798438609,0.7200062568434225,False
nsl_kdd_v2,dnn_5class_cw,0,conformal_selection_fdr,0.1,0.45209368346344925,0.7406538401376506,False
nsl_kdd_v2,dnn_5class_cw,0,conformal_selection_fdr,0.2,0.49316891412349184,0.799937431565775,False
nsl_kdd_v2,dnn_5class_cw,1,fixed_risk_crc,0.05,0.3011887863733144,0.5133044554455446,False
nsl_kdd_v2,dnn_5class_cw,1,dual_threshold_deferral,0.05,0.3011887863733144,0.5133044554455446,False
nsl_kdd_v2,dnn_5class_cw,1,fixed_risk_crc,0.1,0.2867281760113556,0.49241955445544555,False
nsl_kdd_v2,dnn_5class_cw,1,dual_threshold_deferral,0.1,0.2869056068133428,0.4927289603960396,False
nsl_kdd_v2,dnn_5class_cw,1,fixed_risk_crc,0.2,0.24689496096522356,0.4248143564356436,False
nsl_kdd_v2,dnn_5class_cw,1,dual_threshold_deferral,0.2,0.247249822569198,0.4254331683168317,False
nsl_kdd_v2,dnn_5class_cw,1,conformal_selection_fdr,0.05,0.43346344925479063,0.7145730198019802,False
nsl_kdd_v2,dnn_5class_cw,1,conformal_selection_fdr,0.1,0.4572391767210788,0.7422648514851485,False
nsl_kdd_v2,dnn_5class_cw,1,conformal_selection_fdr,0.2,0.49831440738112137,0.7998143564356436,False
nsl_kdd_v2,dnn_5class_cw,2,fixed_risk_crc,0.05,0.30083392476933996,0.5142768466790814,False
nsl_kdd_v2,dnn_5class_cw,2,dual_threshold_deferral,0.05,0.3010113555713272,0.5145872129112352,False
nsl_kdd_v2,dnn_5class_cw,2,fixed_risk_crc,0.1,0.2861958836053939,0.49394785847299816,False
nsl_kdd_v2,dnn_5class_cw,2,dual_threshold_deferral,0.1,0.2861958836053939,0.49394785847299816,False
nsl_kdd_v2,dnn_5class_cw,2,fixed_risk_crc,0.2,0.24467707594038324,0.4236499068901304,False
nsl_kdd_v2,dnn_5class_cw,2,dual_threshold_deferral,0.2,0.24467707594038324,0.4236499068901304,False
nsl_kdd_v2,dnn_5class_cw,2,conformal_selection_fdr,0.05,0.4382540809084457,0.7202048417132216,False
nsl_kdd_v2,dnn_5class_cw,2,conformal_selection_fdr,0.1,0.46140880056777855,0.7468963376784605,False
nsl_kdd_v2,dnn_5class_cw,2,conformal_selection_fdr,0.2,0.5021291696238467,0.8019863438857853,False
nsl_kdd_v2,dnn_5class_cw,3,fixed_risk_crc,0.05,0.3094393186657204,0.5224201474201474,False
nsl_kdd_v2,dnn_5class_cw,3,dual_threshold_deferral,0.05,0.3094393186657204,0.5224201474201474,False
nsl_kdd_v2,dnn_5class_cw,3,fixed_risk_crc,0.1,0.2934705464868701,0.500460687960688,False
nsl_kdd_v2,dnn_5class_cw,3,dual_threshold_deferral,0.1,0.29355926188786374,0.5006142506142506,False
nsl_kdd_v2,dnn_5class_cw,3,fixed_risk_crc,0.2,0.2534599006387509,0.4332002457002457,False
nsl_kdd_v2,dnn_5class_cw,3,dual_threshold_deferral,0.2,0.2534599006387509,0.4332002457002457,False
nsl_kdd_v2,dnn_5class_cw,3,conformal_selection_fdr,0.05,0.43639105748757984,0.7189803439803439,False
nsl_kdd_v2,dnn_5class_cw,3,conformal_selection_fdr,0.1,0.46132008516678497,0.7483108108108109,False
nsl_kdd_v2,dnn_5class_cw,3,conformal_selection_fdr,0.2,0.5048793470546487,0.808968058968059,False
nsl_kdd_v2,dnn_5class_cw,4,fixed_risk_crc,0.05,0.2995919091554294,0.5205608949109816,False
nsl_kdd_v2,dnn_5class_cw,4,dual_threshold_deferral,0.05,0.2995919091554294,0.5205608949109816,False
nsl_kdd_v2,dnn_5class_cw,4,fixed_risk_crc,0.1,0.282735982966643,0.49613990861824486,False
nsl_kdd_v2,dnn_5class_cw,4,dual_threshold_deferral,0.1,0.282735982966643,0.49613990861824486,False
nsl_kdd_v2,dnn_5class_cw,4,fixed_risk_crc,0.2,0.24352377572746628,0.42807625649913345,False
nsl_kdd_v2,dnn_5class_cw,4,dual_threshold_deferral,0.2,0.24352377572746628,0.42807625649913345,False
nsl_kdd_v2,dnn_5class_cw,4,conformal_selection_fdr,0.05,0.42849538679914834,0.7171892232550812,False
nsl_kdd_v2,dnn_5class_cw,4,conformal_selection_fdr,0.1,0.44943222143364087,0.7400346620450606,False
nsl_kdd_v2,dnn_5class_cw,4,conformal_selection_fdr,0.2,0.49698367636621715,0.8040018906570033,False
nsl_kdd_v2,dnn_5class_cw,5,fixed_risk_crc,0.05,0.30793115684882894,0.5237652887443877,False
nsl_kdd_v2,dnn_5class_cw,5,dual_threshold_deferral,0.05,0.30793115684882894,0.5237652887443877,False
nsl_kdd_v2,dnn_5class_cw,5,fixed_risk_crc,0.1,0.2919623846699787,0.5020901068276823,False
nsl_kdd_v2,dnn_5class_cw,5,dual_threshold_deferral,0.1,0.2919623846699787,0.5020901068276823,False
nsl_kdd_v2,dnn_5class_cw,5,fixed_risk_crc,0.2,0.2529276082327892,0.4355163337978015,False
nsl_kdd_v2,dnn_5class_cw,5,dual_threshold_deferral,0.2,0.25301632363378285,0.435671156525778,False
nsl_kdd_v2,dnn_5class_cw,5,conformal_selection_fdr,0.05,0.43922995031937545,0.7230221396501006,False
nsl_kdd_v2,dnn_5class_cw,5,conformal_selection_fdr,0.1,0.46265081618168913,0.7505805852299118,False
nsl_kdd_v2,dnn_5class_cw,5,conformal_selection_fdr,0.2,0.5025727466288148,0.8070908809413222,False
nsl_kdd_v2,dnn_5class_cw,6,fixed_risk_crc,0.05,0.3011000709723208,0.5193482688391039,False
nsl_kdd_v2,dnn_5class_cw,6,dual_threshold_deferral,0.05,0.3011000709723208,0.5193482688391039,False
nsl_kdd_v2,dnn_5class_cw,6,fixed_risk_crc,0.1,0.28805890702625975,0.5018016606611311,False
nsl_kdd_v2,dnn_5class_cw,6,dual_threshold_deferral,0.1,0.28832505322924057,0.5021149929500235,False
nsl_kdd_v2,dnn_5class_cw,6,fixed_risk_crc,0.2,0.2486692689850958,0.43365188782704056,False
nsl_kdd_v2,dnn_5class_cw,6,dual_threshold_deferral,0.2,0.2486692689850958,0.43365188782704056,False
nsl_kdd_v2,dnn_5class_cw,6,conformal_selection_fdr,0.05,0.43399574166075233,0.7214475951746827,False
nsl_kdd_v2,dnn_5class_cw,6,conformal_selection_fdr,0.1,0.4591909155429382,0.7507441641861193,False
nsl_kdd_v2,dnn_5class_cw,6,conformal_selection_fdr,0.2,0.49982256919801277,0.8057339808867304,False
nsl_kdd_v2,dnn_5class_cw,7,fixed_risk_crc,0.05,0.2989709013484741,0.5151467832604623,False
nsl_kdd_v2,dnn_5class_cw,7,dual_threshold_deferral,0.05,0.2992370475514549,0.5156152404747033,False
nsl_kdd_v2,dnn_5class_cw,7,fixed_risk_crc,0.1,0.2868168914123492,0.49843847595252966,False
nsl_kdd_v2,dnn_5class_cw,7,dual_threshold_deferral,0.1,0.2868168914123492,0.49843847595252966,False
nsl_kdd_v2,dnn_5class_cw,7,fixed_risk_crc,0.2,0.24991128459900638,0.4350405996252342,False
nsl_kdd_v2,dnn_5class_cw,7,dual_threshold_deferral,0.2,0.24991128459900638,0.4350405996252342,False
nsl_kdd_v2,dnn_5class_cw,7,conformal_selection_fdr,0.05,0.43426188786373315,0.7197064334790756,False
nsl_kdd_v2,dnn_5class_cw,7,conformal_selection_fdr,0.1,0.4544889992902768,0.7420362273579013,False
nsl_kdd_v2,dnn_5class_cw,7,conformal_selection_fdr,0.2,0.4964513839602555,0.7999687695190506,False
nsl_kdd_v2,dnn_5class_cw,8,fixed_risk_crc,0.05,0.3018097941802697,0.5192247577367928,False
nsl_kdd_v2,dnn_5class_cw,8,dual_threshold_deferral,0.05,0.3021646557842441,0.519849953110347,False
nsl_kdd_v2,dnn_5class_cw,8,fixed_risk_crc,0.1,0.2861071682044003,0.49749921850578305,False
nsl_kdd_v2,dnn_5class_cw,8,dual_threshold_deferral,0.1,0.2861071682044003,0.49749921850578305,False
nsl_kdd_v2,dnn_5class_cw,8,fixed_risk_crc,0.2,0.24662881476224272,0.4296655204751485,False
nsl_kdd_v2,dnn_5class_cw,8,dual_threshold_deferral,0.2,0.24662881476224272,0.4296655204751485,False
nsl_kdd_v2,dnn_5class_cw,8,conformal_selection_fdr,0.05,0.4352377572746629,0.7235073460456393,False
nsl_kdd_v2,dnn_5class_cw,8,conformal_selection_fdr,0.1,0.45910220014194464,0.74945295404814,False
nsl_kdd_v2,dnn_5class_cw,8,conformal_selection_fdr,0.2,0.495652945351313,0.7989996874023132,False
nsl_kdd_v2,dnn_5class_cw,9,fixed_risk_crc,0.05,0.3070440028388928,0.5273266708307308,False
nsl_kdd_v2,dnn_5class_cw,9,dual_threshold_deferral,0.05,0.3070440028388928,0.5273266708307308,False
nsl_kdd_v2,dnn_5class_cw,9,fixed_risk_crc,0.1,0.28938963804116397,0.5032792004996877,False
nsl_kdd_v2,dnn_5class_cw,9,dual_threshold_deferral,0.1,0.2897444996451384,0.5039038101186758,False
nsl_kdd_v2,dnn_5class_cw,9,fixed_risk_crc,0.2,0.24680624556422995,0.42941911305434105,False
nsl_kdd_v2,dnn_5class_cw,9,dual_threshold_deferral,0.2,0.24680624556422995,0.42941911305434105,False
nsl_kdd_v2,dnn_5class_cw,9,conformal_selection_fdr,0.05,0.43577004968062455,0.7231417863835103,False
nsl_kdd_v2,dnn_5class_cw,9,conformal_selection_fdr,0.1,0.45644073811213626,0.7457838850718301,False
nsl_kdd_v2,dnn_5class_cw,9,conformal_selection_fdr,0.2,0.5003548616039745,0.8069956277326671,False
nsl_kdd_v2,dnn_5class_cw,10,fixed_risk_crc,0.05,0.29764017033356993,0.5119140320822302,False
nsl_kdd_v2,dnn_5class_cw,10,dual_threshold_deferral,0.05,0.29764017033356993,0.5119140320822302,False
nsl_kdd_v2,dnn_5class_cw,10,fixed_risk_crc,0.1,0.28309084457061745,0.4902663136583087,False
nsl_kdd_v2,dnn_5class_cw,10,dual_threshold_deferral,0.1,0.28335699077359827,0.49073353060270986,False
nsl_kdd_v2,dnn_5class_cw,10,fixed_risk_crc,0.2,0.24529808374733852,0.4251674194050771,False
nsl_kdd_v2,dnn_5class_cw,10,dual_threshold_deferral,0.2,0.24538679914833214,0.42532315838654416,False
nsl_kdd_v2,dnn_5class_cw,10,conformal_selection_fdr,0.05,0.4320440028388928,0.7159320978040804,False
nsl_kdd_v2,dnn_5class_cw,10,conformal_selection_fdr,0.1,0.4537792760823279,0.7406945958573431,False
nsl_kdd_v2,dnn_5class_cw,10,conformal_selection_fdr,0.2,0.49804826117814055,0.8019000155738981,False
nsl_kdd_v2,dnn_5class_cw,11,fixed_risk_crc,0.05,0.29852732434350604,0.5156127412521575,False
nsl_kdd_v2,dnn_5class_cw,11,dual_threshold_deferral,0.05,0.2991483321504613,0.5165542130864585,False
nsl_kdd_v2,dnn_5class_cw,11,fixed_risk_crc,0.1,0.28362313697657915,0.4945865369527695,False
nsl_kdd_v2,dnn_5class_cw,11,dual_threshold_deferral,0.1,0.28371185237757274,0.494743448925153,False
nsl_kdd_v2,dnn_5class_cw,11,fixed_risk_crc,0.2,0.2449432221433641,0.42727130080025105,False
