dataset,exchangeability,model,score,budget_frac,scope,n,bound_three_stage,bound_two_stage,bound_calibration_only,empirical_recall_at_k,empirical_recall_at_tau,n_selected_at_tau,k,n_attacks_dep,violation_rate_three_stage,violation_rate_two_stage,violation_rate_calibration_only
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.05,all_attacks,200,0.0790924672427726,0.09467335584149142,0.10081989400407214,0.08604954018168742,0.0290572439582972,186.38,564.0,6405.0,0.0,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.1,DoS,200,0.22201193856128915,0.24738128615041535,0.2591564921875683,0.26832294241172044,0.08998332268107812,363.83,1127.0,3723.0,0.0,0.0,0.02
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.1,Probe,200,0.0033008270203126414,0.006805224366348075,0.011605859674882823,0.08202002597862311,0.017958056592097923,363.83,1127.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.1,R2L,200,3.82192260116355e-05,5.90108696028665e-05,0.000401798826719862,0.00088300528614065,0.00088300528614065,363.83,1127.0,1445.0,0.005,0.005,0.375
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.1,all_attacks,200,0.17718042890473604,0.1978158695300972,0.206103424096383,0.1715701631026642,0.05588277152961752,363.83,1127.0,6405.0,0.995,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.2,DoS,200,0.46304618699644773,0.4958885018393616,0.5093593172765882,0.46086103746758234,0.12181196128613918,497.665,2254.0,3723.0,0.665,1.0,1.0
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.2,Probe,200,0.05150824321533747,0.0751577031773698,0.08836106737813802,0.3895371541933711,0.027396458192088628,497.665,2254.0,1207.5,0.0,0.0,0.0
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.2,R2L,200,0.0029221338186810743,0.006591347503083547,0.010408124564121208,0.00088300528614065,0.00088300528614065,497.665,2254.0,1445.0,0.685,0.875,0.955
nsl_kdd_v2,non-exchangeable by construction,xgb_5class_smote,uncalibrated,0.2,all_attacks,200,0.3779907069881049,0.408571234430218,0.4187019172941344,0.3413792109174213,0.07615382363059546,497.665,2254.0,6405.0,1.0,1.0,1.0
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.01,DoS,200,0.015314871528596632,0.022580819749388983,0.02804765949749207,0.04320496142726369,0.025912053808590154,192.715,317.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.01,Probe,200,0.007617153304083788,0.011626167386083781,0.01556583191826347,0.027620750406853512,0.016906639187022465,192.715,317.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.01,R2L,200,0.00788096764809904,0.010923304565342757,0.012735868685138539,0.019042583006451817,0.011609655025965206,192.715,317.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.01,U2R,200,0.0007954545454545455,0.0008409090909090905,0.0019427078379035056,0.006998031496255514,0.004406775880954106,192.715,317.0,211.0,0.005,0.005,0.09
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.01,all_attacks,200,0.011164896953388409,0.015225158092531957,0.016947642748149274,0.02393816539836506,0.014543696762203009,192.715,317.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.02,DoS,200,0.03738435810319939,0.04869373253540919,0.056722839442373524,0.08603775272374589,0.051731358352223644,384.12,635.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.02,Probe,200,0.019424285921860133,0.02562608176611091,0.0315695627079422,0.05506672452546159,0.03403649418299484,384.12,635.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.02,R2L,200,0.017768468830112915,0.022566428155868033,0.025203311663907043,0.03832852746593974,0.02305144679383602,384.12,635.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.02,U2R,200,0.0008183903252710589,0.0010298121193359855,0.003897108088604049,0.014049993356172434,0.0091075576289589,384.12,635.0,211.0,0.005,0.005,0.09
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.02,all_attacks,200,0.024507029604086784,0.030551339599573856,0.033026485177322006,0.04795572307787675,0.028997102070341715,384.12,635.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.05,DoS,200,0.11448264426589581,0.13332806170120162,0.14594052404012958,0.21492593787851008,0.13163552090095978,977.08,1586.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.05,Probe,200,0.061255245423279626,0.07292023443382084,0.08259025613787312,0.13680106450214638,0.08528276878010668,977.08,1586.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.05,R2L,200,0.05132546007937024,0.0593982820665395,0.06360107208072817,0.09586853100796733,0.058959048171694305,977.08,1586.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.05,U2R,200,0.002370306617863234,0.004160299048706248,0.011665802448386806,0.036387507451638525,0.02331274668892226,977.08,1586.0,211.0,0.005,0.005,0.05
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.05,all_attacks,200,0.06824062188846128,0.07822046073221006,0.0821014040028897,0.11977589020400536,0.07377778699896939,977.08,1586.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.1,DoS,200,0.25565426250210466,0.28356272177731345,0.3000874109567315,0.42938397308793,0.26922517266931884,1996.61,3173.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.1,Probe,200,0.14113371934427074,0.15827558278605022,0.1716807288711391,0.272807094516439,0.17313809486746073,1996.61,3173.0,2087.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.1,R2L,200,0.11145906962443725,0.12275640830053446,0.12856230781752148,0.19217660782885854,0.12072800152316464,1996.61,3173.0,8880.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.1,U2R,200,0.01259074780207036,0.01695536732195444,0.030563267671495267,0.07206025260848958,0.04681934898457757,1996.61,3173.0,211.0,0.005,0.005,0.02
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.1,all_attacks,200,0.14577942905751656,0.15986800527261041,0.1651533671506506,0.23963383862959875,0.15076675427266373,1996.61,3173.0,13222.5,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.2,DoS,200,0.5620073885615244,0.6002554111426149,0.6178503212629107,0.7658502180300968,0.5504305775409557,4085.595,6346.0,2046.0,0.005,0.005,0.005
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.2,Probe,200,0.31278094497613107,0.33620569018706414,0.3532826480319733,0.6100213525137943,0.35309082976293815,4085.595,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.2,R2L,200,0.23699726621091968,0.2526568659338199,0.2602974144364757,0.38703129036939143,0.24754745077758783,4085.595,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.2,U2R,200,0.04226953468125923,0.05015427958103325,0.07210188097718688,0.23850120884683168,0.09308696371125713,4085.595,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,calibrated_attack_prob,0.2,all_attacks,200,0.3069672239743963,0.3261589751712164,0.33288836195698523,0.4783667154241816,0.3085368657394046,4085.595,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.01,DoS,200,0.0003570659617782785,0.001758936461868228,0.003782044341992839,0.011848645188129881,0.014456012850250602,371.975,317.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.01,Probe,200,0.0,0.0,0.0,0.011814007990429871,0.012924040090409063,371.975,317.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.01,R2L,200,0.00321538802785853,0.005776090678798172,0.007216758672451204,0.014764181004288833,0.018657894380694328,371.975,317.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.01,U2R,200,0.3339372699500217,0.44216858988414237,0.4985858900390401,0.45807394701111387,0.4797432775295054,371.975,317.0,211.0,0.0,0.305,0.82
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.01,all_attacks,200,0.00873383228508607,0.012485533408163932,0.014151189827781257,0.020923924279481164,0.024465720924455536,371.975,317.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.02,DoS,200,0.003302740484138688,0.004860909423308477,0.0079238253784676,0.01903298757250844,0.02254501234268085,989.455,635.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.02,Probe,200,0.0,4.3181624993996e-05,0.0006278687704449192,0.018396814864844277,0.024971125895121512,989.455,635.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.02,R2L,200,0.014188348279320686,0.020730703227008804,0.023333196621163507,0.03708397121707606,0.05754481975404726,989.455,635.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.02,U2R,200,0.5405594324822129,0.5918757008661574,0.6463488225988543,0.6024723768938477,0.6963744199836888,989.455,635.0,211.0,0.06,0.4,0.855
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.02,all_attacks,200,0.020586695816733277,0.02620778423832673,0.028570106571585138,0.04037392378318702,0.057196820529765366,989.455,635.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.05,DoS,200,0.012683708658892883,0.014857013329541327,0.019763426921452644,0.03619751302458842,0.04849337643481874,2331.675,1586.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.05,Probe,200,0.015167364074174863,0.03785448334651502,0.04518162486472509,0.03233107762495659,0.052935759604937356,2331.675,1586.0,2087.0,0.0,0.775,0.93
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.05,R2L,200,0.05581524847052516,0.06235317815722502,0.06667819321900402,0.08717152640529607,0.12052878738588632,2331.675,1586.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.05,U2R,200,0.7893329637548976,0.8076985143827454,0.8490602263853709,0.8404708268710748,0.8995923909631142,2331.675,1586.0,211.0,0.065,0.13,0.615
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.05,all_attacks,200,0.058469649700926586,0.06735580700030173,0.07101121218416247,0.08266929562532281,0.11117010931173626,2331.675,1586.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.1,DoS,200,0.01917419348860697,0.021050696310582807,0.02676044565365175,0.05511367359955826,0.05776772445360803,3817.27,3173.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.1,Probe,200,0.35042523593081015,0.3989641920341386,0.41670464105973126,0.2656434748301077,0.43684166557136966,3817.27,3173.0,2087.0,1.0,1.0,1.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.1,R2L,200,0.07804925889140114,0.08584423311561057,0.0908341217073173,0.1362088552802383,0.1467627785295422,3817.27,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.1,U2R,200,0.8709524783289126,0.9076278996310566,0.9360378971901641,0.9356490226955604,0.9723945754872788,3817.27,3173.0,211.0,0.0,0.095,0.495
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.1,all_attacks,200,0.13086726491460915,0.14385016470680684,0.14892780351790444,0.15685765212168964,0.19195692056740424,3817.27,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.2,DoS,200,0.07794561297299692,0.115908116549732,0.12791248517224874,0.09415235223798042,0.14527569575155513,7340.89,6346.0,2046.0,0.055,0.955,0.995
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.2,Probe,200,0.6982853590379036,0.7180353302774152,0.7340049484123881,0.7485351698500518,0.7606686781097955,7340.89,6346.0,2087.0,0.0,0.005,0.07
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.2,R2L,200,0.19006529849811354,0.2050275109947206,0.21214415766035596,0.23023899872336157,0.2504995763267977,7340.89,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.2,U2R,200,0.9286636703878226,0.9366433423200131,0.9597801655072048,0.9976432195173313,0.9982344255367772,7340.89,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,rare_weighted,0.2,all_attacks,200,0.2717453340186689,0.29065681868208665,0.2971877636306219,0.30323316834907094,0.32666669398263615,7340.89,6346.0,13222.5,0.0,0.0,0.015
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.01,DoS,200,0.011773422268072053,0.019531138536094853,0.025069310979127638,0.05446164660344469,0.023232825260832715,121.985,317.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.01,Probe,200,0.004034639920373359,0.007158701850697788,0.010720343854347995,0.017569086268863016,0.006439310571042535,121.985,317.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.01,R2L,200,0.006247917540595751,0.009439533599348801,0.01124612612455181,0.01903439441582123,0.006875989392800473,121.985,317.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.01,U2R,200,0.0,0.0,0.0,0.0,0.0,121.985,317.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.01,all_attacks,200,0.00881359308571366,0.012886702837074014,0.014580176899774698,0.023973333819854555,0.009224997263817133,121.985,317.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.02,DoS,200,0.036158815196191144,0.04629265125279062,0.05438995847525454,0.10508445665429539,0.04842134381602006,281.465,635.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.02,Probe,200,0.012263090420571457,0.017276441030797923,0.022485917000344805,0.03559215604300848,0.01560960963584291,281.465,635.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.02,R2L,200,0.01674030499498658,0.022170245511618433,0.024857954357781074,0.03895621805920025,0.016881496047653367,281.465,635.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.02,U2R,200,0.0,0.0,0.0,0.0,0.0,281.465,635.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.02,all_attacks,200,0.022231528295712698,0.028298080550672046,0.030746284777374334,0.048022293298446865,0.021284953589401502,281.465,635.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.05,DoS,200,0.11960377697504798,0.14341163936035475,0.1565344311748416,0.27196849490711605,0.15258259870433163,913.55,1586.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.05,Probe,200,0.03783574705165838,0.04512829618218765,0.05306339045964775,0.08487325392116998,0.050989903764687844,913.55,1586.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.05,R2L,200,0.0535746841685584,0.061649826780255934,0.06595290117041999,0.09605883551902342,0.05576974859922044,913.55,1586.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.05,U2R,200,0.0,0.0,0.0,0.0,0.0,913.55,1586.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.05,all_attacks,200,0.06620112702832154,0.07622962235514294,0.0800919183590114,0.11994229475801067,0.06908598729567075,913.55,1586.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.1,DoS,200,0.29154544961842865,0.32560429111377504,0.34282837357992724,0.5597879395491957,0.24932901604641203,1467.755,3173.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.1,Probe,200,0.08723657565470788,0.09719250040078642,0.10827226242682653,0.15517908571784797,0.07920519245577523,1467.755,3173.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.1,R2L,200,0.11528006919406877,0.12703303128561733,0.13293298368636353,0.19200056090578918,0.08928074299764739,1467.755,3173.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.1,U2R,200,0.0,0.0,0.0,0.0,0.0,1467.755,3173.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.1,all_attacks,200,0.1441666809466789,0.15832198127448907,0.16359955279055277,0.2399602151747591,0.11099765530416576,1467.755,3173.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.2,DoS,200,0.6665308395058972,0.7089043616332684,0.7252097024238711,0.7704567453125342,0.5774542716982541,3303.38,6346.0,2046.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.2,Probe,200,0.1910724643254171,0.20509530401816453,0.21993378642155012,0.6176756830284965,0.16238935956244877,3303.38,6346.0,2087.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.2,R2L,200,0.24452139554030225,0.2616704382098967,0.2694004610623958,0.38464031286999456,0.2009126656129742,3303.38,6346.0,8880.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.2,U2R,200,0.0,0.0,0.0,0.2491637602907328,0.0,3303.38,6346.0,211.0,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_cw,uncalibrated,0.2,all_attacks,200,0.30624227720793606,0.32553015081702497,0.3322589103866168,0.478862940467611,0.2498165987801774,3303.38,6346.0,13222.5,0.0,0.0,0.0
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.01,DoS,200,0.017945188220405462,0.024647795610486543,0.030035485207781366,0.03987419586779034,0.02452180616945843,192.87,317.0,2046.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.01,Probe,200,0.01348568440724621,0.018845385783449256,0.023618955430246714,0.04163592202652316,0.025102270008683744,192.87,317.0,2087.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.01,R2L,200,0.008395403766390952,0.011206047250896647,0.01298328698447507,0.01619802684766386,0.009844964783362588,192.87,317.0,8880.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.01,U2R,200,0.0013592945115284405,0.0015984840861975505,0.004641735869430261,0.01733345364852459,0.010408351834064647,192.87,317.0,211.0,0.015,0.02,0.09
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.01,all_attacks,200,0.013075638724949594,0.01711090958041571,0.01887783428018712,0.023888241393239803,0.01453742238534246,192.87,317.0,13222.5,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.02,DoS,200,0.0381246467412834,0.04848145500885317,0.05631587508486863,0.07964335067292926,0.045474751085811074,360.615,635.0,2046.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.02,Probe,200,0.029614549044441142,0.03795989451535188,0.044984956998153185,0.08312721435262188,0.047417906648060754,360.615,635.0,2087.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.02,R2L,200,0.017362309555002103,0.021770761286571294,0.02433575621602021,0.032595742851253905,0.018376989770085738,360.615,635.0,8880.0,0.015,0.015,0.015
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.02,U2R,200,0.0015488595015862824,0.0027033756045900604,0.009927010050704394,0.03309544280256466,0.019572133158546945,360.615,635.0,211.0,0.015,0.02,0.055
unsw_nb15_v2,composition shift,dnn_5class_smote,calibrated_attack_prob,0.02,all_attacks,200,0.0262836536341042,0.03228023587678134,0.03479237969628635,0.04784721973197414,0.02717274778885653,360.615,635.0,13222.5,0.015,0.015,0.015
